Holdings details

FTSE Developed Markets ETF (VEA)


Equity,as of 08/31/2026

,SEDOL,HOLDINGS,TICKER,% OF FUNDS*,SUB-INDUSTRY,COUNTRY,SECURITYDEPOSITORYRECEIPTTYPE,MARKET VALUE*,SHARES
,B3CY5L6,JVCKenwood Corp,6632,<0.01%,Consumer Electronics,JP,---,"$8,915,352.46","1,384,173"
,4495044,KWS Saat SE & Co KGaA,KWS,<0.01%,Agricultural Products & Services,DE,---,"$8,910,407.52","97,910"
,6776974,Sanyo Denki Co Ltd,6516,<0.01%,Electrical Components & Equipment,JP,---,"$8,905,146.06","259,188"
,B3B20H2,SMA Solar Technology AG,S92,<0.01%,Electrical Components & Equipment,DE,---,"$8,892,215.62","129,625"
,BKRC5K3,Genuit Group PLC,GEN,<0.01%,Building Products,GB,---,"$8,891,854.68","2,403,961"
,6357852,Elders Ltd,ELD,<0.01%,Agricultural Products & Services,AU,---,"$8,891,830.56","2,065,062"
,6985673,Yamaichi Electronics Co Ltd,6941,<0.01%,Semiconductors,JP,---,"$8,886,624.75","177,512"
,B00LR01,Hanon Systems,018880,<0.01%,Automotive Parts & Equipment,KR,---,"$8,886,055.67","3,475,451"
,6357067,Fukui Bank Ltd/The,8362,<0.01%,Regional Banks,JP,---,"$8,827,581.61","202,495"
,BYPKSR5,Itoham Yonekyu Holdings Inc,2296,<0.01%,Packaged Foods & Meats,JP,---,"$8,821,677.13","275,302"
,6878665,Towa Corp,6315,<0.01%,Semiconductor Materials & Equipment,JP,---,"$8,821,406.34","608,345"
,BLC8J12,MFE-MediaForEurope NV,MFEA,<0.01%,Broadcasting,IT,---,"$8,816,997.34","2,947,982"
,6088204,Beach Energy Ltd,BPT,<0.01%,Oil & Gas Exploration & Production,AU,---,"$8,812,334.27","14,218,142"
,BGXQL47,Kasumigaseki Capital Co Ltd,3498,<0.01%,Real Estate Development,JP,---,"$8,795,501.01","182,800"
,BLGVJD9,Daiei Kankyo Co Ltd,9336,<0.01%,Environmental & Facilities Services,JP,---,"$8,784,890.26","361,800"
,B1CP139,Furuya Metal Co Ltd,7826,<0.01%,Electronic Components,JP,---,"$8,780,959.25","155,600"
,B5T50H7,Fortune Real Estate Investment Trust,778,<0.01%,Retail REITs,HK,---,"$8,777,320.37","15,470,182"
,B1YY662,Almirall SA,ALM,<0.01%,Pharmaceuticals,ES,---,"$8,767,346.39","731,412"
,6196000,Chugoku Marine Paints Ltd,4617,<0.01%,Specialty Chemicals,JP,---,"$8,767,208.88","391,674"
,6914053,Union Tool Co,6278,<0.01%,Industrial Machinery & Supplies & Components,JP,---,"$8,767,179.77","100,341"
,B011GL4,Imerys SA,NK,<0.01%,Construction Materials,FR,---,"$8,766,836.11","303,855"
,BD8YX16,Sdiptech AB,SDIPB,<0.01%,Environmental & Facilities Services,SE,---,"$8,759,213.28","321,989"
,BMT97H7,Okinawa Financial Group Inc,7350,<0.01%,Regional Banks,JP,---,"$8,754,606.93","187,998"
,BD0CJ98,Park Systems Corp,140860,<0.01%,Electronic Equipment & Instruments,KR,---,"$8,752,188.17","45,779"
,5060076,SEB - PF - 1,---,<0.01%,Household Appliances,FR,---,"$8,744,364.78","126,015"
,6468022,Bank of Iwate Ltd/The,8345,<0.01%,Regional Banks,JP,---,"$8,744,195.00","540,492"
,6804303,Shikoku Kasei Holdings Corp,4099,<0.01%,Diversified Chemicals,JP,---,"$8,717,446.24","579,830"
,B07SFG7,Domino's Pizza Enterprises Ltd,DMP,<0.01%,Restaurants,AU,---,"$8,711,975.90","585,498"
,0602729,Morgan Advanced Materials PLC,MGAM,<0.01%,Industrial Machinery & Supplies & Components,GB,---,"$8,709,266.96","2,694,031"
,BSPBZK8,CS Wind Corp,112610,<0.01%,Heavy Electrical Equipment,KR,---,"$8,689,134.48","244,010"
,6870906,Takara Standard Co Ltd,7981,<0.01%,Building Products,JP,---,"$8,678,995.15","437,837"
,B3SF9N3,TOKAI Holdings Corp,3167,<0.01%,Industrial Conglomerates,JP,---,"$8,664,012.87","1,058,287"
,6769811,Sakata Seed Corp,1377,<0.01%,Agricultural Products & Services,JP,---,"$8,655,892.06","318,293"
,6596763,Mitsubishi Pencil Co Ltd,7976,<0.01%,Office Services & Supplies,JP,---,"$8,645,120.91","435,676"
,BVBM1M0,Elevra Lithium Ltd,ELV,<0.01%,Diversified Metals & Mining,AU,---,"$8,620,816.65","1,464,997"
,6280680,San-A Co Ltd,2659,<0.01%,Food Retail,JP,---,"$8,620,616.19","409,170"
,6195869,Chudenko Corp,1941,<0.01%,Construction & Engineering,JP,---,"$8,609,512.76","272,846"
,6536156,Luk Fook Holdings International Ltd,590,<0.01%,Other Specialty Retail,HK,---,"$8,587,694.35","3,107,653"
,B00SV00,Karoon Energy Ltd,KAR,<0.01%,Oil & Gas Exploration & Production,AU,---,"$8,585,390.68","6,845,636"
,BMGGZL1,Montana Aerospace AG,AERO,<0.01%,Aerospace & Defense,CH,---,"$8,575,592.26","294,915"
,B0WGPZ5,Lotte Shopping Co Ltd,023530,<0.01%,Broadline Retail,KR,---,"$8,557,882.27","110,368"
,B4KGDQ2,Japan Material Co Ltd,6055,<0.01%,Semiconductor Materials & Equipment,JP,---,"$8,539,650.02","642,088"
,B5TVWD5,Kolon Industries Inc,120110,<0.01%,Commodity Chemicals,KR,---,"$8,534,396.34","196,940"
,4253350,Danieli & C Officine Meccaniche SpA,DAN,<0.01%,Industrial Machinery & Supplies & Components,IT,---,"$8,520,870.99","110,233"
,B23DMQ9,Capitaland India Trust,CLINT,<0.01%,Real Estate Operating Companies,SG,---,"$8,516,754.45","11,110,794"
,6497907,Kureha Corp,4023,<0.01%,Commodity Chemicals,JP,---,"$8,514,316.16","300,712"
,6484181,Kato Sangyo Co Ltd,9869,<0.01%,Food Distributors,JP,---,"$8,506,468.50","203,621"
,6135229,Musashi Seimitsu Industry Co Ltd,7220,<0.01%,Automotive Parts & Equipment,JP,---,"$8,500,426.25","421,267"
,B3W1335,Guotai Junan International Holdings Ltd,1788,<0.01%,Investment Banking & Brokerage,HK,---,"$8,494,749.02","23,248,503"
,BKPSJS9,OSL Group Ltd,863,<0.01%,Financial Exchanges & Data,HK,---,"$8,483,475.54","5,688,000"
,BLC7414,NIPPON REIT Investment Corp,3296,<0.01%,Office REITs,JP,---,"$8,472,465.70","16,439"
,BD96HP3,KOMEDA Holdings Co Ltd,3543,<0.01%,Restaurants,JP,---,"$8,472,271.32","457,806"
,6892665,TKC Corp,9746,<0.01%,Data Processing & Outsourced Services,JP,---,"$8,465,428.73","326,812"
,6896838,Hyosung Corp,004800,<0.01%,Industrial Conglomerates,KR,---,"$8,462,378.62","69,785"
,6421898,PAL GROUP Holdings Co Ltd,2726,<0.01%,Apparel Retail,JP,---,"$8,456,228.29","894,060"
,BQ6C1K8,Orum Therapeutics Inc,475830,<0.01%,Biotechnology,KR,---,"$8,410,487.36","176,836"
,6900502,Toyobo Co Ltd,3101,<0.01%,Commodity Chemicals,JP,---,"$8,410,449.22","807,415"
,0879471,Telecom Plus PLC,TEP,<0.01%,Multi-Utilities,GB,---,"$8,392,308.31","711,528"
,B05L364,DeNA Co Ltd,2432,<0.01%,Interactive Home Entertainment,JP,---,"$8,383,849.40","521,305"
,B00G1Q0,McMillan Shakespeare Ltd,MMS,<0.01%,Human Resource & Employment Services,AU,---,"$8,371,550.63","562,292"
,BPJHV58,Ithaca Energy PLC,ITH,<0.01%,Oil & Gas Exploration & Production,GB,---,"$8,370,867.80","2,182,555"
,BNNFQG0,Argo Properties NV,ARGO,<0.01%,Real Estate Operating Companies,IL,---,"$8,354,598.30","190,546"
,BMVFDR5,El.En. SpA,ELN,<0.01%,Health Care Equipment,IT,---,"$8,353,010.14","465,824"
,BN7ZFB4,Inrom Construction Industries Ltd,INRM,<0.01%,Building Products,IL,---,"$8,346,317.95","982,542"
,BL0P6R0,Systemair AB,SYSR,<0.01%,Building Products,SE,---,"$8,338,793.32","919,363"
,6568610,Hyundai Department Store Co Ltd,069960,<0.01%,Broadline Retail,KR,---,"$8,328,742.07","119,675"
,BMYF0H1,SMG Swiss Marketplace Group AG,SMG,<0.01%,Interactive Media & Services,CH,---,"$8,315,745.75","209,038"
,B064LV3,Heiwa Real Estate REIT Inc,8966,<0.01%,Diversified REITs,JP,---,"$8,308,888.85","10,072"
,BPV8VP9,Instalco AB,INSTAL,<0.01%,Construction & Engineering,SE,---,"$8,303,754.79","2,102,435"
,B0N0Q97,BHI Co Ltd,083650,<0.01%,Industrial Machinery & Supplies & Components,KR,---,"$8,289,568.65","181,572"
,B6XZKY7,AG Barr PLC,BAG,<0.01%,Soft Drinks & Non-alcoholic Beverages,GB,---,"$8,280,448.80","1,025,836"
,6926553,Valor Holdings Co Ltd,9956,<0.01%,Food Retail,JP,---,"$8,259,796.51","403,235"
,6804143,Shikoku Bank Ltd/The,8387,<0.01%,Regional Banks,JP,---,"$8,240,573.81","358,942"
,BQZCBZ4,Shurgard Self Storage Ltd,SHUR,<0.01%,Self-Storage REITs,BE,---,"$8,236,699.56","310,474"
,BWCH5K7,Cowell e Holdings Inc,1415,<0.01%,Electronic Components,HK,---,"$8,222,992.49","2,531,722"
,B128J45,IP Group PLC,IPO,<0.01%,Asset Management & Custody Banks,GB,---,"$8,216,868.30","8,374,195"
,6332860,FCC Co Ltd,7296,<0.01%,Automotive Parts & Equipment,JP,---,"$8,211,227.15","315,147"
,6089724,Gav-Yam Lands Corp Ltd,GVYM,<0.01%,Real Estate Operating Companies,IL,---,"$8,197,554.19","651,839.74"
,B42HHZ0,HD-Hyundai Marine Engine,071970,<0.01%,Industrial Machinery & Supplies & Components,KR,---,"$8,190,687.79","215,993"
,5438361,Retail Estates NV,RET,<0.01%,Retail REITs,BE,---,"$8,186,927.54","107,965"
,BW1LX39,Muninova Holdings Inc,547A,<0.01%,Consumer Finance,JP,---,"$8,182,746.54","2,945,647"
,BNLPYF7,Spire Healthcare Group PLC,SPI,<0.01%,Health Care Facilities,GB,---,"$8,171,081.79","2,583,333"
,0766807,Close Brothers Group PLC,CBG,<0.01%,Diversified Banks,GB,---,"$8,143,028.30","1,462,039"
,4821638,Altarea SCA,ALTA,<0.01%,Multi-Family Residential REITs,FR,---,"$8,137,259.14","74,714"
,BNT8D28,Intercos SpA,ICOS,<0.01%,Personal Care Products,IT,---,"$8,134,958.36","499,354"
,6357120,Fukuyama Transporting Co Ltd,9075,<0.01%,Cargo Ground Transportation,JP,---,"$8,120,417.39","206,231"
,6894928,Topre Corp,5975,<0.01%,Automotive Parts & Equipment,JP,---,"$8,111,711.92","386,308"
,4635088,Telekom Austria AG,TKA,<0.01%,Integrated Telecommunication Services,AT,---,"$8,100,353.48","689,047"
,B123VB1,Posco DX Co Ltd,022100,<0.01%,IT Consulting & Other Services,KR,---,"$8,099,894.62","514,060"
,BGQV183,Nine Entertainment Co Holdings Ltd,NEC,<0.01%,Broadcasting,AU,---,"$8,094,581.08","11,725,085"
,BMDBJ17,Ecopro Materials Co Ltd,450080,<0.01%,Electrical Components & Equipment,KR,---,"$8,089,429.17","287,119"
,6598424,Leopalace21 Corp,8848,<0.01%,Real Estate Operating Companies,JP,---,"$8,082,154.58","2,008,040"
,BN2RJ91,Hemnet Group AB,HEM,<0.01%,Interactive Media & Services,SE,---,"$8,074,054.40","808,415"
,6494276,Kitz Corp,6498,<0.01%,Industrial Machinery & Supplies & Components,JP,---,"$8,072,574.45","676,161"
,B1XC021,Open Up Group Inc,2154,<0.01%,Human Resource & Employment Services,JP,---,"$8,071,221.00","624,846"
,BBH7G35,Hoshino Resorts REIT Inc,3287,<0.01%,Hotel & Resort REITs,JP,---,"$8,065,031.30","5,304"
,6294380,UOB-Kay Hian Holdings Ltd,UOBK,<0.01%,Investment Banking & Brokerage,SG,---,"$8,041,251.31","2,495,100"
,BT6SSF1,NP3 Fastigheter AB,NP3,<0.01%,Real Estate Operating Companies,SE,---,"$8,018,745.05","304,350"
,BZ30KS9,Boozt AB,BOOZT,<0.01%,Broadline Retail,SE,---,"$8,018,560.04","512,522"
,B01S2L7,Monex Group Inc,8698,<0.01%,Investment Banking & Brokerage,JP,---,"$8,006,577.61","1,725,741"
,5784462,Suedzucker AG,SZU,<0.01%,Packaged Foods & Meats,DE,---,"$7,984,960.44","538,528"
,6985242,Yamagata Bank Ltd/The,8344,<0.01%,Regional Banks,JP,---,"$7,970,886.11","279,406"
,6642536,Nippon Seiki Co Ltd,7287,<0.01%,Automotive Parts & Equipment,JP,---,"$7,965,070.70","467,750"
,BSDZ375,Centurion Accommodation Reit,CAREIT,<0.01%,Multi-Family Residential REITs,SG,---,"$7,960,304.43","8,884,000"
,B06G108,Invisio AB,IVSO,<0.01%,Aerospace & Defense,SE,---,"$7,956,897.73","332,643"
,6494061,Kissei Pharmaceutical Co Ltd,4547,<0.01%,Pharmaceuticals,JP,---,"$7,956,862.61","310,858"
,4943510,Indus Holding AG,INH,<0.01%,Industrial Conglomerates,DE,---,"$7,954,120.36","186,101"
,BQV68F9,Regis Healthcare Ltd,REG,<0.01%,Health Care Facilities,AU,---,"$7,941,769.69","1,782,991"
,6335331,Nufarm Ltd,NUF,<0.01%,Fertilizers & Agricultural Chemicals,AU,---,"$7,937,110.79","3,498,535"
,6253132,Daiichikosho Co Ltd,7458,<0.01%,Movies & Entertainment,JP,---,"$7,934,269.36","667,386"
,6677356,Equital Ltd,EQTL,<0.01%,Oil & Gas Exploration & Production,IL,---,"$7,918,685.85","219,584.38"
,6804239,Shibuya Corp,6340,<0.01%,Industrial Machinery & Supplies & Components,JP,---,"$7,911,069.48","229,521"
,6053194,Workman Co Ltd,7564,<0.01%,Apparel Retail,JP,---,"$7,909,430.64","203,000"
,B1WQQ48,Samsung Card Co Ltd,029780,<0.01%,Consumer Finance,KR,---,"$7,883,172.25","229,864"
,6190585,Chiba Kogyo Bank Ltd/The,8337,<0.01%,Regional Banks,JP,---,"$7,875,805.70","478,600"
,6373892,Matsui Securities Co Ltd,8628,<0.01%,Investment Banking & Brokerage,JP,---,"$7,870,298.83","1,050,872"
,6468226,Isrotel Ltd,ISRO,<0.01%,"Hotels, Resorts & Cruise Lines",IL,---,"$7,854,753.56","176,143"
,BTCHK67,DigiCo Infrastructure REIT,DGT,<0.01%,Data Center REITs,AU,---,"$7,852,987.34","4,175,702"
,B064SH8,Kumho Tire Co Inc,073240,<0.01%,Tires & Rubber,KR,---,"$7,840,197.47","1,461,074"
,6640325,Nippon Densetsu Kogyo Co Ltd,1950,<0.01%,Construction & Engineering,JP,---,"$7,835,804.77","317,455"
,7018556,Navigator Co SA/The,NVG,<0.01%,Paper Products,PT,---,"$7,828,517.53","2,077,532"
,B16TC34,JYP Entertainment Corp,035900,<0.01%,Movies & Entertainment,KR,---,"$7,818,051.94","268,903"
,B142FZ8,JM AB,JM,<0.01%,Homebuilding,SE,---,"$7,795,806.59","575,846"
,BYYJ8J5,Star Asia Investment Corp,3468,<0.01%,Diversified REITs,JP,---,"$7,791,365.78","23,289"
,BMXT7N9,Nayax Ltd,NYAX,<0.01%,Electronic Equipment & Instruments,IL,---,"$7,772,244.15","148,751"
,B00VZV8,Nick Scali Ltd,NCK,<0.01%,Homefurnishing Retail,AU,---,"$7,762,235.13","729,511"
,B16MKT5,Austevoll Seafood ASA,AUSS,<0.01%,Packaged Foods & Meats,NO,---,"$7,754,399.97","817,486"
,6155261,SAMSUNG FIRE & MARINE INS-PF,000815,<0.01%,Property & Casualty Insurance,KR,---,"$7,751,891.36","24,957"
,6677776,Priortech Ltd,PRTC,<0.01%,Electronic Components,IL,---,"$7,747,742.93","82,114"
,B08V9H4,Opmobility,OPM,<0.01%,Automotive Parts & Equipment,FR,---,"$7,734,464.39","528,563"
,B54X3L1,Bright Smart Securities & Commodities Group Ltd,1428,<0.01%,Investment Banking & Brokerage,HK,---,"$7,730,190.09","8,090,000"
,BF42CQ6,Generation Development Group Ltd,GDG,<0.01%,Life & Health Insurance,AU,---,"$7,724,910.86","3,401,798"
,6440020,Lotte Chemical Corp,011170,<0.01%,Commodity Chemicals,KR,---,"$7,718,067.71","179,210"
,4433839,Interparfums SA,ITP,<0.01%,Personal Care Products,FR,---,"$7,698,664.09","234,941"
,6672384,Tokai Carbon Korea Co Ltd,064760,<0.01%,Semiconductor Materials & Equipment,KR,---,"$7,690,980.08","42,623"
,6083704,Fuji Seal International Inc,7864,<0.01%,"Metal, Glass & Plastic Containers",JP,---,"$7,688,480.00","370,030"
,BYX56S9,Pearl Abyss Corp,263750,<0.01%,Interactive Home Entertainment,KR,---,"$7,671,513.55","332,468"
,BWX5Y69,Zehnder Group AG,ZEHN,<0.01%,Building Products,CH,---,"$7,643,003.83","85,132"
,BD04HH8,IDI Insurance Co Ltd,IDIN,<0.01%,Multi-line Insurance,IL,---,"$7,629,885.39","86,896"
,6111735,Silex Systems Ltd,SLX,<0.01%,Industrial Machinery & Supplies & Components,AU,---,"$7,623,894.35","2,077,299"
,BMYH2M6,SK REITs Co Ltd,395400,<0.01%,Diversified REITs,KR,---,"$7,618,257.63","1,910,407"
,B56RD66,Sesa SpA,SES,<0.01%,Technology Distributors,IT,---,"$7,617,724.48","68,902"
,6739847,Riken Keiki Co Ltd,7734,<0.01%,Electronic Equipment & Instruments,JP,---,"$7,613,230.07","355,618"
,2972851,Winpak Ltd,WPK,<0.01%,"Metal, Glass & Plastic Containers",CA,---,"$7,612,020.64","239,770"
,6250683,DKS Co Ltd,4461,<0.01%,Diversified Chemicals,JP,---,"$7,610,738.33","89,442"
,4948623,Wereldhave NV,WHA,<0.01%,Retail REITs,NL,---,"$7,598,435.74","351,443"
,B0B8154,Fukuoka REIT Corp,8968,<0.01%,Retail REITs,JP,---,"$7,575,888.74","6,881"
,B1P1JR4,TS Tech Co Ltd,7313,<0.01%,Automotive Parts & Equipment,JP,---,"$7,552,943.45","654,690"
,BM9S1Z0,Hexatronic Group AB,HTRO,<0.01%,Electrical Components & Equipment,SE,---,"$7,526,969.03","1,797,127"
,6468152,Izumi Co Ltd,8273,<0.01%,Broadline Retail,JP,---,"$7,506,531.55","1,163,943"
,6634522,Channel Infrastructure NZ Ltd,CHI,<0.01%,Oil & Gas Storage & Transportation,NZ,---,"$7,499,602.77","3,751,254"
,B679Q36,Seegene Inc,096530,<0.01%,Biotechnology,KR,---,"$7,493,328.66","305,579"
,6439813,Hosiden Corp,6804,<0.01%,Electronic Components,JP,---,"$7,473,377.37","441,990"
,BTDY2M7,Kiwi Property Group Ltd,KPG,<0.01%,Retail REITs,NZ,---,"$7,464,398.77","13,712,258"
,6356923,Fujita Kanko Inc,9722,<0.01%,"Hotels, Resorts & Cruise Lines",JP,---,"$7,464,225.71","393,935"
,6329947,FP Corp,7947,<0.01%,"Metal, Glass & Plastic Containers",JP,---,"$7,459,206.12","424,638"
,B4XFS83,Core Lithium Ltd,CXO,<0.01%,Diversified Metals & Mining,AU,---,"$7,458,381.96","27,449,904"
,6899718,Toyo Engineering Corp,6330,<0.01%,Construction & Engineering,JP,---,"$7,446,622.81","449,400"
,BNT8LN5,Vobile Group Ltd,3738,<0.01%,Application Software,HK,---,"$7,444,114.51","19,103,230"
,6481643,Kaken Pharmaceutical Co Ltd,4521,<0.01%,Pharmaceuticals,JP,---,"$7,424,487.97","296,306"
,6277552,Seikoh Giken Co Ltd,6834,<0.01%,Electronic Components,JP,---,"$7,416,455.31","206,500"
,4019950,Porr Ag,POS,<0.01%,Construction & Engineering,AT,---,"$7,412,416.45","171,458"
,B4PKZG3,Stolt-Nielsen Ltd,SNI,<0.01%,Marine Transportation,NO,---,"$7,399,572.91","209,952"
,0163895,J D Wetherspoon PLC,JDW,<0.01%,Restaurants,GB,---,"$7,387,358.39","641,033"
,BFZCSN4,Vitrolife AB,VITR,<0.01%,Biotechnology,SE,---,"$7,387,313.35","747,032"
,B5N4QN8,Pola Orbis Holdings Inc,4927,<0.01%,Personal Care Products,JP,---,"$7,384,600.65","842,887"
,BD9BPN2,Neinor Homes SA,HOME,<0.01%,Homebuilding,ES,---,"$7,374,156.21","409,482"
,BKW7HH4,Joyful Honda Co Ltd,3191,<0.01%,Home Improvement Retail,JP,---,"$7,339,286.39","524,849"
,BP2RK36,Procrea Holdings Inc,7384,<0.01%,Regional Banks,JP,---,"$7,338,301.67","253,736"
,B0FXSY3,United Energy Group Ltd,467,<0.01%,Oil & Gas Exploration & Production,HK,---,"$7,335,239.05","138,329,098"
,6297497,IRESS Ltd,IRE,<0.01%,Application Software,AU,---,"$7,335,205.88","1,805,933"
,6699781,Premier Investments Ltd,PMV,<0.01%,Apparel Retail,AU,---,"$7,334,059.17","887,970"
,B04H0G2,Daejoo Electronic Materials Co Ltd,078600,<0.01%,Electronic Components,KR,---,"$7,314,382.93","108,904"
,6036582,Fuji Media Holdings Inc,4676,<0.01%,Broadcasting,JP,---,"$7,314,022.51","278,533"
,6398709,Gunze Ltd,3002,<0.01%,"Apparel, Accessories & Luxury Goods",JP,---,"$7,313,563.46","280,912"
,BK9VN60,Taesung Co Ltd,323280,<0.01%,Semiconductor Materials & Equipment,KR,---,"$7,312,893.59","205,939"
,6693608,Global One Real Estate Investment Corp,8958,<0.01%,Office REITs,JP,---,"$7,309,724.15","10,426"
,6468000,Itoki Corp,7972,<0.01%,Office Services & Supplies,JP,---,"$7,286,757.78","437,800"
,BYZQHX2,QT Group Oyj,QTCOM,<0.01%,Application Software,FI,---,"$7,273,650.90","174,791"
,BN3ZYS8,Kinepolis Group NV,KIN,<0.01%,Movies & Entertainment,BE,---,"$7,262,287.89","133,902"
,B58DLN5,AIMS APAC REIT,AAREIT,<0.01%,Industrial REITs,SG,---,"$7,255,194.12","6,191,013"
,BMW7F41,Judo Capital Holdings Ltd,JDO,<0.01%,Diversified Banks,AU,---,"$7,233,533.40","9,967,389"
,BYSXJB2,Dometic Group AB,DOM,<0.01%,Automotive Parts & Equipment,SE,---,"$7,226,248.90","3,112,973"
,6076351,Bank of the Ryukyus Ltd,8399,<0.01%,Regional Banks,JP,---,"$7,211,979.06","355,805"
,BJ0CJC3,Isracard Ltd,ISCD,<0.01%,Consumer Finance,IL,---,"$7,195,753.78","1,902,941"
,BR3YYH2,Viridien,VIRI,<0.01%,Oil & Gas Equipment & Services,FR,---,"$7,193,530.49","70,133"
,BN49BC2,UIE PLC,UIE,<0.01%,Agricultural Products & Services,DK,---,"$7,183,919.47","117,037"
,6419581,Heiwa Corp,6412,<0.01%,Leisure Facilities,JP,---,"$7,177,840.15","517,518"
,4665933,Kontron AG,KTN,<0.01%,IT Consulting & Other Services,DE,---,"$7,149,962.05","281,853"
,BM8HZC3,Aussie Broadband Ltd,ABB,<0.01%,Alternative Carriers,AU,---,"$7,144,415.37","2,313,917"
,6769833,Sakata INX Corp,4633,<0.01%,Specialty Chemicals,JP,---,"$7,140,786.96","425,848"
,6772808,San-Ai Obbli Co Ltd,8097,<0.01%,Oil & Gas Refining & Marketing,JP,---,"$7,127,273.83","467,087"
,6346924,LG CHEM LTD-PREFERENCE,051915,<0.01%,Commodity Chemicals,KR,---,"$7,124,686.33","76,713"
,6471439,JAFCO Group Co ltd,8595,<0.01%,Asset Management & Custody Banks,JP,---,"$7,121,673.59","487,313"
,6894508,Toa Corp/Tokyo,1885,<0.01%,Construction & Engineering,JP,---,"$7,082,853.67","537,864"
,BSRJ362,Envision Greenwise Holdings Ltd,1783,<0.01%,Construction & Engineering,HK,---,"$7,080,874.71","12,074,702"
,B1L3VL2,Oscotec Inc,039200,<0.01%,Pharmaceuticals,KR,---,"$7,054,441.54","275,414"
,B29ZGV2,KEPCO Plant Service & Engineering Co Ltd,051600,<0.01%,Diversified Support Services,KR,---,"$7,042,780.52","211,030"
,B2QRCM4,Cyfrowy Polsat SA,CPS,<0.01%,Integrated Telecommunication Services,PL,---,"$7,010,489.83","1,642,178"
,6191704,Chiyoda Corp,6366,<0.01%,Construction & Engineering,JP,---,"$6,987,685.28","1,567,164"
,6764504,S&B Foods Inc,2805,<0.01%,Packaged Foods & Meats,JP,---,"$6,978,756.29","162,700"
,6648783,Noritsu Koki Co Ltd,7744,<0.01%,Leisure Products,JP,---,"$6,970,749.09","529,537"
,6537115,LX INTERNATIONAL CORP,001120,<0.01%,Trading Companies & Distributors,KR,---,"$6,953,980.23","244,616"
,B130WD0,Ratos AB,RATOB,<0.01%,Asset Management & Custody Banks,SE,---,"$6,950,807.18","1,752,993"
,6483627,Kanto Denka Kogyo Co Ltd,4047,<0.01%,Specialty Chemicals,JP,---,"$6,934,832.09","486,672"
,BN469H4,GQG PARTNERS INC-CDI,GQG,<0.01%,Asset Management & Custody Banks,AU,CDI,"$6,934,734.80","7,392,759"
,B55XKV9,Warsaw Stock Exchange,GPW,<0.01%,Financial Exchanges & Data,PL,---,"$6,919,616.81","264,527"
,B1TK201,Ai Holdings Corp,3076,<0.01%,Electronic Equipment & Instruments,JP,---,"$6,919,576.57","371,282"
,BYL7K85,Menicon Co Ltd,7780,<0.01%,Health Care Supplies,JP,---,"$6,918,686.20","579,177"
,5993901,Metropole Television SA,MMT,<0.01%,Broadcasting,FR,---,"$6,915,739.36","496,897"
,B17R248,Wacker Neuson SE,WAC,<0.01%,Construction Machinery & Heavy Transportation Equipment,DE,---,"$6,915,212.27","261,498"
,B1BSCX6,MIXI Inc,2121,<0.01%,Interactive Home Entertainment,JP,---,"$6,903,711.96","303,083"
,BF2S426,Netmarble Corp,251270,<0.01%,Interactive Home Entertainment,KR,---,"$6,902,962.53","251,020"
,6646680,Nitta Corp,5186,<0.01%,Industrial Machinery & Supplies & Components,JP,---,"$6,899,713.57","164,100"
,6152466,Bunka Shutter Co Ltd,5930,<0.01%,Building Products,JP,---,"$6,899,058.09","579,378"
,6870360,Takasago International Corp,4914,<0.01%,Specialty Chemicals,JP,---,"$6,898,402.97","818,055"
,5681046,CA Immobilien Anlagen AG,CAI,<0.01%,Real Estate Operating Companies,AT,---,"$6,894,031.10","254,663"
,7742123,Norwegian Air Shuttle ASA,NAS,<0.01%,Passenger Airlines,NO,---,"$6,891,403.77","4,987,441"
,BNC0LN8,PolyPeptide Group AG,PPGN,<0.01%,Life Sciences Tools & Services,CH,---,"$6,887,380.44","126,442"
